tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
244000,3240,0.4500,0,0.8438,0.2620,0.6270,0.6935,0.8984,0.223159,-0.0000,0.0076,0,52444094.0,379.9,0.0687,16
246000,3240,0.4500,0,0.8437,0.2619,0.6273,0.6936,0.9006,0.223118,-0.0004,0.0068,0,50985194.7,379.6,0.0702,16
248000,3240,0.4500,0,0.8437,0.2619,0.6273,0.6934,0.9133,0.223172,-0.0001,0.0106,0,49698244.4,378.8,0.0719,16
250000,3240,0.4500,0,0.8436,0.2618,0.6273,0.6935,0.9101,0.223132,-0.0001,0.0066,0,49604925.8,377.5,0.0736,16
252000,3240,0.4500,0,0.8436,0.2619,0.6273,0.6935,0.9027,0.223122,0.0001,0.0078,0,48189092.5,381.4,0.0015,16
254000,3240,0.4500,0,0.8437,0.2619,0.6274,0.6934,0.9143,0.223133,0.0002,0.0078,0,48047759.2,384.6,0.0029,16
256000,3240,0.4500,0,0.8439,0.2620,0.6270,0.6931,0.9060,0.223129,0.0003,0.0071,0,46905801.4,378.5,0.0044,17
258000,3240,0.4500,0,0.8432,0.2623,0.6276,0.6929,0.9024,0.223117,-0.0001,0.0063,0,49147938.2,394.0,0.0056,17
260000,3239,0.4499,0,0.8429,0.2626,0.6278,0.6928,0.9117,0.223122,-0.0001,0.0068,0,52827038.7,405.1,0.0069,17
262000,3240,0.4500,0,0.8433,0.2623,0.6274,0.6929,0.9117,0.223130,-0.0002,0.0072,0,52430548.1,397.9,0.0084,17
264000,3239,0.4499,0,0.8437,0.2619,0.6269,0.6931,0.9128,0.223117,0.0003,0.0067,0,52029848.9,394.4,0.0099,17
266000,3240,0.4500,0,0.8438,0.2618,0.6270,0.6931,0.9177,0.223120,-0.0005,0.0074,0,51351648.4,384.3,0.0116,17
268000,3240,0.4500,0,0.8437,0.2619,0.6269,0.6933,0.9163,0.223115,0.0002,0.0065,0,48421882.5,376.5,0.0133,17
270000,3240,0.4500,0,0.8438,0.2619,0.6268,0.6933,0.9102,0.223114,-0.0001,0.0076,0,49106044.3,381.6,0.0146,17
272000,3240,0.4500,0,0.8440,0.2617,0.6268,0.6932,0.9208,0.223123,0.0005,0.0069,0,47648225.0,379.6,0.0161,17
274000,3240,0.4500,0,0.8441,0.2616,0.6269,0.6934,0.9120,0.223115,0.0002,0.0069,0,46475168.5,378.3,0.0176,17
276000,3240,0.4500,0,0.8443,0.2614,0.6266,0.6934,0.9156,0.223123,-0.0002,0.0065,0,47785837.4,380.3,0.0190,18
278000,3240,0.4500,0,0.8438,0.2617,0.6270,0.6934,0.9139,0.223118,-0.0000,0.0064,0,50918246.9,383.1,0.0203,18
280000,3240,0.4500,0,0.8440,0.2617,0.6269,0.6933,0.9120,0.223125,-0.0002,0.0080,0,52563868.5,386.4,0.0216,18
282000,3240,0.4500,0,0.8444,0.2612,0.6266,0.6933,0.9149,0.223116,0.0004,0.0068,0,52153998.9,387.4,0.0229,18
284000,3239,0.4499,0,0.8445,0.2612,0.6268,0.6933,0.9109,0.223138,-0.0003,0.0083,0,51430341.9,380.3,0.0248,18
286000,3239,0.4499,0,0.8446,0.2612,0.6267,0.6933,0.9071,0.223138,-0.0003,0.0080,0,50808941.4,380.5,0.0263,18
288000,3240,0.4500,0,0.8442,0.2613,0.6268,0.6934,0.9179,0.223111,-0.0001,0.0063,0,49403745.5,380.1,0.0278,18
290000,3240,0.4500,0,0.8442,0.2613,0.6269,0.6934,0.9199,0.223133,0.0000,0.0075,0,48849601.6,379.8,0.0293,18
292000,3240,0.4500,0,0.8443,0.2614,0.6270,0.6937,0.9194,0.223124,0.0005,0.0069,0,48134799.4,380.6,0.0307,18
294000,3239,0.4499,0,0.8444,0.2614,0.6269,0.6933,0.9158,0.223116,-0.0001,0.0068,0,46824007.6,382.0,0.0320,18
296000,3240,0.4500,0,0.8443,0.2613,0.6269,0.6933,0.9088,0.223133,-0.0004,0.0070,0,48561796.0,384.3,0.0333,19
298000,3240,0.4500,0,0.8440,0.2614,0.6272,0.6932,0.9080,0.223113,-0.0004,0.0059,0,52540786.2,386.5,0.0345,19
300000,3239,0.4499,0,0.8447,0.2609,0.6269,0.6933,0.9046,0.223128,-0.0002,0.0079,0,52675061.7,386.7,0.0359,19
302000,3240,0.4500,0,0.8450,0.2609,0.6263,0.6938,0.9086,0.223120,-0.0002,0.0078,0,52221352.3,385.2,0.0375,19
304000,3240,0.4500,0,0.8451,0.2606,0.6264,0.6938,0.9098,0.223127,-0.0005,0.0075,0,51327353.0,385.3,0.0389,19
306000,3240,0.4500,0,0.8448,0.2606,0.6263,0.6938,0.9019,0.223138,-0.0003,0.0093,0,47886960.3,383.6,0.0406,19
308000,3240,0.4500,0,0.8449,0.2603,0.6264,0.6938,0.9106,0.223117,-0.0001,0.0067,0,49360108.7,384.7,0.0419,19
310000,3239,0.4499,0,0.8450,0.2606,0.6264,0.6938,0.9114,0.223157,-0.0001,0.0070,0,47779248.3,382.1,0.0436,19
312000,3240,0.4500,0,0.8450,0.2605,0.6260,0.6936,0.9072,0.223128,0.0002,0.0088,0,47005729.8,380.3,0.0453,19
314000,3240,0.4500,0,0.8450,0.2603,0.6264,0.6939,0.9167,0.223116,0.0005,0.0056,0,47088161.8,380.4,0.0467,20
316000,3240,0.4500,0,0.8454,0.2600,0.6262,0.6941,0.9146,0.223118,0.0004,0.0054,0,50139477.9,382.6,0.0479,20
318000,3240,0.4500,0,0.8442,0.2608,0.6268,0.6937,0.9145,0.223116,0.0002,0.0071,0,53031209.8,383.6,0.0492,20
320000,3239,0.4499,0,0.8441,0.2607,0.6271,0.6936,0.9055,0.223118,-0.0002,0.0073,0,52238947.7,383.8,0.0507,20
322000,3240,0.4500,0,0.8440,0.2606,0.6271,0.6935,0.9098,0.223138,0.0002,0.0066,0,51987805.2,382.9,0.0522,20
252000,3240,0.4500,0,0.8436,0.2619,0.6273,0.6935,0.9027,0.223122,0.0001,0.0078,0,48189092.5,366.2,0.0015,16
254000,3240,0.4500,0,0.8437,0.2619,0.6274,0.6934,0.9143,0.223133,0.0002,0.0078,0,48047759.2,370.0,0.0030,16
256000,3240,0.4500,0,0.8439,0.2620,0.6270,0.6931,0.9060,0.223129,0.0003,0.0071,0,46905801.4,364.0,0.0046,17
258000,3240,0.4500,0,0.8432,0.2623,0.6276,0.6929,0.9024,0.223117,-0.0001,0.0063,0,49147938.2,363.8,0.0061,17
260000,3239,0.4499,0,0.8429,0.2626,0.6278,0.6928,0.9117,0.223122,-0.0001,0.0068,0,52827038.7,382.1,0.0073,17
262000,3240,0.4500,0,0.8433,0.2623,0.6274,0.6929,0.9117,0.223130,-0.0002,0.0072,0,52430548.1,376.3,0.0089,17
264000,3239,0.4499,0,0.8437,0.2619,0.6269,0.6931,0.9128,0.223117,0.0003,0.0067,0,52029848.9,362.4,0.0107,17
266000,3240,0.4500,0,0.8438,0.2618,0.6270,0.6931,0.9177,0.223120,-0.0005,0.0074,0,51351648.4,353.7,0.0126,17
268000,3240,0.4500,0,0.8437,0.2619,0.6269,0.6933,0.9163,0.223115,0.0002,0.0065,0,48421882.5,345.4,0.0145,17
270000,3240,0.4500,0,0.8438,0.2619,0.6268,0.6933,0.9102,0.223114,-0.0001,0.0076,0,49106044.3,348.3,0.0159,17
272000,3240,0.4500,0,0.8440,0.2617,0.6268,0.6932,0.9208,0.223123,0.0005,0.0069,0,47648225.0,350.9,0.0174,17
274000,3240,0.4500,0,0.8441,0.2616,0.6269,0.6934,0.9120,0.223115,0.0002,0.0069,0,46475168.5,349.1,0.0191,17
276000,3240,0.4500,0,0.8443,0.2614,0.6266,0.6934,0.9156,0.223123,-0.0002,0.0065,0,47785837.4,348.9,0.0207,18
278000,3240,0.4500,0,0.8438,0.2617,0.6270,0.6934,0.9139,0.223118,-0.0000,0.0064,0,50918246.9,353.4,0.0220,18
280000,3240,0.4500,0,0.8440,0.2617,0.6269,0.6933,0.9120,0.223125,-0.0002,0.0080,0,52563868.5,355.8,0.0234,18
282000,3240,0.4500,0,0.8444,0.2612,0.6266,0.6933,0.9149,0.223116,0.0004,0.0068,0,52153998.9,354.8,0.0251,18
284000,3239,0.4499,0,0.8445,0.2612,0.6268,0.6933,0.9109,0.223138,-0.0003,0.0083,0,51430341.9,352.4,0.0268,18
252000,3240,0.4500,0,0.8436,0.2619,0.6273,0.6935,0.9027,0.223122,0.0001,0.0078,0,48189092.5,368.9,0.0015,16
254000,3240,0.4500,0,0.8437,0.2619,0.6274,0.6934,0.9143,0.223133,0.0002,0.0078,0,48047759.2,379.9,0.0029,16
256000,3240,0.4500,0,0.8439,0.2620,0.6270,0.6931,0.9060,0.223129,0.0003,0.0071,0,46905801.4,382.5,0.0044,17
258000,3240,0.4500,0,0.8432,0.2623,0.6276,0.6929,0.9024,0.223117,-0.0001,0.0063,0,49147938.2,381.6,0.0058,17
260000,3239,0.4499,0,0.8429,0.2626,0.6278,0.6928,0.9117,0.223122,-0.0001,0.0068,0,52827038.7,396.5,0.0070,17
262000,3240,0.4500,0,0.8433,0.2623,0.6274,0.6929,0.9117,0.223130,-0.0002,0.0072,0,52430548.1,397.4,0.0084,17
264000,3239,0.4499,0,0.8437,0.2619,0.6269,0.6931,0.9128,0.223117,0.0003,0.0067,0,52029848.9,378.1,0.0103,17
266000,3240,0.4500,0,0.8438,0.2618,0.6270,0.6931,0.9177,0.223120,-0.0005,0.0074,0,51351648.4,373.5,0.0119,17
268000,3240,0.4500,0,0.8437,0.2619,0.6269,0.6933,0.9163,0.223115,0.0002,0.0065,0,48421882.5,369.2,0.0135,17
270000,3240,0.4500,0,0.8438,0.2619,0.6268,0.6933,0.9102,0.223114,-0.0001,0.0076,0,49106044.3,372.1,0.0149,17
