tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
202000,12000,0.1500,0,0.6946,0.6915,0.1170,0.3219,0.9830,0.120526,-0.0001,0.0034,0,257464570.3,46.2,0.0722,12
204000,11998,0.1500,0,0.6945,0.6915,0.1170,0.3219,0.9816,0.120591,-0.0001,0.0043,0,260951906.1,46.2,0.0842,12
206000,11998,0.1500,0,0.6944,0.6919,0.1158,0.3207,0.9807,0.120554,0.0000,0.0051,0,250930252.3,36.2,0.0077,12
208000,11999,0.1500,0,0.6954,0.6917,0.1157,0.3190,0.9824,0.120440,-0.0002,0.0036,0,246861064.9,40.0,0.0208,12
210000,12000,0.1500,0,0.6966,0.6915,0.1156,0.3172,0.9840,0.120356,-0.0002,0.0042,0,246285747.8,40.3,0.0344,12
212000,11999,0.1500,0,0.6973,0.6914,0.1157,0.3161,0.9843,0.120230,0.0000,0.0039,0,244234655.7,40.8,0.0477,12
214000,12000,0.1500,0,0.6978,0.6913,0.1157,0.3153,0.9839,0.120111,-0.0000,0.0040,0,244089752.4,40.9,0.0611,13
216000,12000,0.1500,0,0.6983,0.6911,0.1157,0.3147,0.9819,0.120085,-0.0001,0.0033,0,250183283.4,41.5,0.0736,13
218000,12000,0.1500,0,0.6995,0.6909,0.1156,0.3128,0.9829,0.120040,-0.0001,0.0031,0,251305555.3,41.6,0.0868,13
220000,11999,0.1500,0,0.7009,0.6906,0.1154,0.3105,0.9828,0.119981,-0.0001,0.0036,0,258491542.3,41.9,0.0994,13
222000,12000,0.1500,0,0.7009,0.6913,0.1137,0.3090,0.9839,0.119974,-0.0000,0.0034,0,264998977.6,50.2,0.0111,13
224000,12000,0.1500,0,0.7004,0.6913,0.1141,0.3102,0.9845,0.120003,-0.0001,0.0041,0,263114381.9,47.7,0.0233,13
226000,12000,0.1500,0,0.7016,0.6914,0.1132,0.3072,0.9854,0.119909,0.0000,0.0039,0,251113703.5,44.5,0.0374,13
228000,11997,0.1500,0,0.7025,0.6912,0.1131,0.3058,0.9834,0.119857,0.0000,0.0039,0,249464542.9,44.0,0.0505,13
230000,11999,0.1500,0,0.7032,0.6910,0.1130,0.3047,0.9830,0.119755,0.0000,0.0038,0,248576765.1,43.8,0.0635,13
232000,12000,0.1500,0,0.7039,0.6909,0.1130,0.3039,0.9819,0.119667,-0.0001,0.0038,0,249034506.2,43.6,0.0765,13
234000,11999,0.1500,0,0.7043,0.6908,0.1129,0.3033,0.9829,0.119616,-0.0002,0.0037,0,248980106.9,43.7,0.0891,14
236000,12000,0.1500,0,0.7048,0.6907,0.1126,0.3021,0.9840,0.119947,-0.0000,0.0040,0,252335739.9,44.1,0.1007,14
238000,12000,0.1500,0,0.7056,0.6905,0.1126,0.3009,0.9828,0.119833,-0.0001,0.0030,0,258335175.3,44.7,0.1120,14
240000,11999,0.1500,0,0.7068,0.6905,0.1119,0.2983,0.9833,0.119821,-0.0002,0.0040,0,262479973.6,44.8,0.1240,14
242000,12000,0.1500,0,0.7063,0.6907,0.1113,0.2983,0.9813,0.119798,-0.0001,0.0039,0,267619014.5,52.7,0.0105,14
244000,11998,0.1500,0,0.7067,0.6909,0.1110,0.2975,0.9809,0.119760,-0.0001,0.0044,0,259435089.2,51.0,0.0218,14
