tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
260000,3240,0.4500,3946,0.5301,0.4231,0.7333,0.6142,0.8428,0.000515,0.0002,0.0099,12226,69864713.5,66.9,0.3363,16
262000,3240,0.4500,3962,0.5294,0.4233,0.7337,0.6144,0.8182,0.002120,-0.0003,0.0108,12228,72077580.3,71.9,0.3412,16
264000,3240,0.4500,3965,0.5292,0.4234,0.7345,0.6140,0.8328,0.001462,0.0001,0.0100,12232,72258663.3,76.2,0.3458,16
266000,3239,0.4499,3969,0.5294,0.4232,0.7349,0.6136,0.8486,0.004025,-0.0001,0.0130,12234,69826950.4,79.5,0.3507,16
268000,3239,0.4499,3922,0.5286,0.4240,0.7358,0.6136,0.8629,0.001654,0.0002,0.0104,12235,67471829.2,82.0,0.3558,16
270000,3240,0.4500,3968,0.5286,0.4239,0.7362,0.6137,0.8446,0.000960,0.0001,0.0105,12236,65865325.9,83.6,0.3612,16
272000,3240,0.4500,3961,0.5290,0.4238,0.7366,0.6137,0.8533,0.001572,-0.0003,0.0101,12237,64321715.7,85.1,0.3666,16
274000,3240,0.4500,3977,0.5277,0.4242,0.7357,0.6136,0.8583,0.000003,-0.0001,0.0094,12237,60013248.8,86.8,0.3716,17
276000,3240,0.4500,3983,0.5277,0.4242,0.7357,0.6136,0.8601,0.001455,0.0004,0.0079,12237,64520695.3,89.5,0.3755,17
278000,3239,0.4499,3964,0.5278,0.4242,0.7359,0.6136,0.8577,0.000662,-0.0003,0.0090,12237,68773626.2,92.2,0.3792,17
280000,3240,0.4500,3962,0.5280,0.4241,0.7352,0.6137,0.8667,0.001545,0.0001,0.0098,12240,71646713.3,93.9,0.3835,17
282000,3240,0.4500,3936,0.5268,0.4241,0.7354,0.6138,0.8427,0.000737,0.0006,0.0101,12244,73348329.0,95.2,0.3881,17
284000,3240,0.4500,3931,0.5270,0.4244,0.7362,0.6136,0.8490,0.000409,-0.0001,0.0094,12246,73392651.7,96.8,0.3924,17
286000,3240,0.4500,3942,0.5273,0.4243,0.7361,0.6134,0.8409,0.000470,-0.0001,0.0100,12246,69410134.6,97.3,0.3976,17
288000,3239,0.4499,3963,0.5275,0.4248,0.7370,0.6134,0.8345,0.001526,0.0000,0.0108,12248,67521616.8,98.0,0.4025,17
290000,3240,0.4500,3939,0.5282,0.4246,0.7374,0.6137,0.8440,0.002161,-0.0010,0.0115,12250,65348116.6,98.9,0.4072,17
292000,3239,0.4499,3970,0.5292,0.4244,0.7376,0.6137,0.8437,0.002300,0.0000,0.0135,12253,60690410.1,98.8,0.4128,17
294000,3240,0.4500,3926,0.5280,0.4249,0.7365,0.6138,0.8465,0.000002,-0.0001,0.0085,12253,62148892.4,99.9,0.4171,18
296000,3240,0.4500,3994,0.5280,0.4249,0.7363,0.6139,0.8273,0.000740,-0.0006,0.0086,12254,66725294.9,101.4,0.4208,18
298000,3240,0.4500,3966,0.5281,0.4247,0.7361,0.6141,0.8342,0.000009,-0.0000,0.0096,12255,70516542.3,101.9,0.4256,18
300000,3240,0.4500,3959,0.5274,0.4250,0.7373,0.6143,0.7843,0.000498,-0.0006,0.0099,12256,73204069.5,101.9,0.4311,18
