tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
126000,3240,0.4500,0,0.4680,0.6935,0.7474,0.6234,0.5000,0.001696,-0.0002,0.0026,9998,63089957.6,202.5,0.1099,9
128000,3240,0.4500,0,0.4677,0.6935,0.7473,0.6232,0.5000,0.001747,-0.0001,0.0033,9998,67564690.0,205.7,0.1123,9
130000,3240,0.4500,0,0.4703,0.6937,0.7484,0.6249,0.5000,0.002292,-0.0000,0.0032,10000,68559314.2,206.3,0.1149,9
132000,3239,0.4499,0,0.4702,0.6937,0.7485,0.6249,0.5000,0.002592,-0.0003,0.0067,10000,63598763.4,200.7,0.1185,9
134000,3240,0.4500,0,0.4704,0.6936,0.7484,0.6250,0.5000,0.002673,-0.0002,0.0053,10000,57886761.8,196.2,0.1220,9
136000,3240,0.4500,0,0.4706,0.6936,0.7484,0.6251,0.5000,0.002190,-0.0000,0.0032,10000,55652309.9,195.2,0.1250,9
138000,3240,0.4500,0,0.4703,0.6936,0.7484,0.6246,0.5000,0.001629,-0.0001,0.0040,10000,53462023.4,193.8,0.1281,9
140000,3240,0.4500,0,0.4703,0.6936,0.7485,0.6246,0.5000,0.000812,0.0000,0.0025,10000,58211980.9,195.9,0.1305,9
142000,3240,0.4500,0,0.4702,0.6937,0.7485,0.6245,0.5000,0.000811,-0.0000,0.0022,10000,63551541.1,199.3,0.1326,9
144000,3240,0.4500,0,0.4704,0.6936,0.7487,0.6246,0.5000,0.000237,-0.0001,0.0024,10001,68576342.0,202.1,0.1347,10
146000,3240,0.4500,0,0.4704,0.6936,0.7487,0.6246,0.5000,0.000187,-0.0001,0.0023,10001,73500300.7,204.8,0.1368,10
148000,3240,0.4500,0,0.4700,0.6937,0.7486,0.6244,0.5000,0.000174,-0.0000,0.0028,10001,76946002.0,206.9,0.1390,10
150000,3240,0.4500,0,0.4701,0.6936,0.7486,0.6243,0.5000,0.002776,-0.0002,0.0055,10001,76063330.9,206.9,0.1417,10
152000,3240,0.4500,0,0.4700,0.6936,0.7485,0.6244,0.5000,0.001556,-0.0002,0.0050,10001,68987819.6,204.2,0.1451,10
154000,3239,0.4499,0,0.4698,0.6935,0.7485,0.6244,0.5000,0.003277,-0.0002,0.0058,10001,62237510.4,201.8,0.1486,10
156000,3240,0.4500,0,0.4699,0.6935,0.7485,0.6245,0.5000,0.003770,-0.0001,0.0065,10001,60642035.0,201.2,0.1515,10
158000,3240,0.4500,0,0.4697,0.6936,0.7487,0.6243,0.5000,0.001289,-0.0000,0.0027,10001,61132124.3,201.0,0.1543,10
160000,3240,0.4500,0,0.4696,0.6935,0.7487,0.6243,0.5000,0.001219,-0.0001,0.0025,10001,66150973.6,202.9,0.1565,10
162000,3240,0.4500,0,0.4697,0.6935,0.7487,0.6243,0.5000,0.001340,-0.0001,0.0024,10001,71575282.8,265.3,0.1586,10
164000,3240,0.4500,0,0.4699,0.6932,0.7490,0.6244,0.5000,0.001638,-0.0001,0.0028,10001,76316274.8,189.5,0.1624,11
166000,3240,0.4500,0,0.4700,0.6932,0.7490,0.6244,0.5000,0.001282,-0.0001,0.0025,10001,80734347.0,164.2,0.1666,11
168000,3240,0.4500,0,0.4699,0.6932,0.7488,0.6243,0.5000,0.001800,-0.0002,0.0039,10001,82573882.2,149.2,0.1714,11
170000,3239,0.4499,0,0.4699,0.6932,0.7488,0.6244,0.5000,0.002930,-0.0003,0.0043,10001,78313083.9,133.7,0.1773,11
172000,3240,0.4500,0,0.4698,0.6932,0.7486,0.6245,0.5000,0.002248,-0.0000,0.0048,10001,69882085.9,118.8,0.1845,11
174000,3240,0.4500,0,0.4696,0.6931,0.7485,0.6245,0.5000,0.002126,-0.0001,0.0033,10001,65722323.8,113.4,0.1908,11
176000,3240,0.4500,0,0.4697,0.6928,0.7485,0.6245,0.5000,0.001135,0.0000,0.0036,10001,61928016.2,104.7,0.1990,11
178000,3240,0.4500,0,0.4698,0.6928,0.7485,0.6245,0.5000,0.000919,-0.0000,0.0026,10001,66343035.8,104.1,0.2045,11
180000,3240,0.4500,0,0.4697,0.6928,0.7485,0.6245,0.5000,0.001089,0.0001,0.0022,10001,71556880.5,106.1,0.2089,11
182000,3240,0.4500,0,0.4702,0.6925,0.7489,0.6248,0.5000,0.001054,-0.0001,0.0029,10001,76499627.2,108.2,0.2130,12
184000,3240,0.4500,0,0.4701,0.6925,0.7488,0.6248,0.5000,0.001781,-0.0002,0.0025,10001,81431667.7,110.2,0.2170,12
186000,3240,0.4500,0,0.4704,0.6925,0.7490,0.6250,0.5000,0.001113,-0.0001,0.0024,10001,85435580.7,111.2,0.2214,12
188000,3240,0.4500,0,0.4705,0.6925,0.7489,0.6248,0.5000,0.001657,-0.0001,0.0031,10001,85016669.3,110.2,0.2271,12
190000,3239,0.4499,0,0.4702,0.6926,0.7488,0.6247,0.5000,0.000723,-0.0001,0.0038,10001,77046584.7,105.7,0.2354,12
192000,3240,0.4500,0,0.4699,0.6926,0.7488,0.6246,0.5000,0.002610,-0.0000,0.0051,10001,69592687.2,102.3,0.2434,12
194000,3240,0.4500,0,0.4698,0.6926,0.7486,0.6247,0.5000,0.002926,-0.0002,0.0046,10001,67088830.7,100.4,0.2505,12
196000,3240,0.4500,0,0.4693,0.6925,0.7487,0.6244,0.5000,0.000286,-0.0001,0.0031,10001,65333544.2,101.8,0.2547,12
198000,3240,0.4500,0,0.4694,0.6925,0.7487,0.6244,0.5000,0.001395,-0.0001,0.0027,10001,70252074.9,104.4,0.2576,12
200000,3240,0.4500,0,0.4693,0.6925,0.7487,0.6244,0.5000,0.000122,0.0000,0.0023,10001,75615760.3,107.3,0.2601,12
202000,3240,0.4500,0,0.4691,0.6926,0.7484,0.6243,0.5000,0.001109,-0.0001,0.0027,10002,80556492.6,110.0,0.2626,13
204000,3240,0.4500,0,0.4691,0.6926,0.7484,0.6243,0.5000,0.002215,-0.0002,0.0035,10002,84959152.8,112.4,0.2652,13
206000,3239,0.4499,0,0.4693,0.6926,0.7485,0.6242,0.5000,0.000946,-0.0000,0.0031,10002,87208822.3,114.8,0.2678,13
208000,3239,0.4499,0,0.4693,0.6927,0.7485,0.6242,0.5000,0.001983,-0.0001,0.0053,10003,83820566.3,116.1,0.2713,13
210000,3240,0.4500,0,0.4693,0.6928,0.7486,0.6243,0.5000,0.002292,-0.0003,0.0069,10003,74725807.9,116.8,0.2754,13
212000,3240,0.4500,0,0.4693,0.6930,0.7487,0.6246,0.5000,0.003261,-0.0002,0.0052,10003,68874993.2,118.1,0.2801,13
